experiment_id,condition_id,communication_enabled,payoff_observability,sequence_id,sequence_index,episode_id,episode_index,mode,persist_memory,first_speaker,status,model_a,model_b,final_a,final_b,payoff_a,payoff_b,welfare,outcome,cooperative_message_a,cooperative_message_b,cooperative_message_aligned_a,cooperative_message_aligned_b,message_count,token_count,created_at
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-21,21,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-21-ep-8,8,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,D,1,1,2,DD,false,false,,,4,5074,2026-06-30T11:47:31.024Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-20,20,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-20-ep-8,8,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,8,10480,2026-06-30T11:47:33.034Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-9,9,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-9-ep-10,10,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,10,15785,2026-06-30T11:47:37.508Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-22,22,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-22-ep-6,6,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,6,7078,2026-06-30T11:47:38.142Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-21,21,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-21-ep-9,9,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,true,false,true,,4,4868,2026-06-30T11:47:39.333Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23,23,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23-ep-1,1,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,10,12782,2026-06-30T11:47:43.428Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-21,21,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-21-ep-10,10,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,5,6382,2026-06-30T11:47:49.374Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-10,10,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-10-ep-9,9,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,C,5,0,5,DC,true,true,false,true,12,17869,2026-06-30T11:47:50.072Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-20,20,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-20-ep-9,9,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,10,11558,2026-06-30T11:47:50.783Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-22,22,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-22-ep-7,7,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,7,8168,2026-06-30T11:47:51.156Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-11,11,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-11-ep-8,8,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,11,17657,2026-06-30T11:47:52.015Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23,23,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23-ep-2,2,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,6,7143,2026-06-30T11:47:54.955Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-22,22,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-22-ep-8,8,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,4,4878,2026-06-30T11:47:58.056Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-12,12,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-12-ep-7,7,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,D,D,1,1,2,DD,false,false,,,14,21997,2026-06-30T11:47:58.137Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23,23,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23-ep-3,3,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,4,4686,2026-06-30T11:48:00.934Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24,24,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24-ep-1,1,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,5,5862,2026-06-30T11:48:01.158Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-20,20,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-20-ep-10,10,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,6,7169,2026-06-30T11:48:04.181Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-10,10,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-10-ep-10,10,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,7,9475,2026-06-30T11:48:04.435Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-13-ep-1,1,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,C,5,0,5,DC,true,true,false,true,14,23644,2026-06-30T11:48:10.061Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24,24,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24-ep-2,2,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,5,6335,2026-06-30T11:48:12.304Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23,23,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23-ep-4,4,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,4,5202,2026-06-30T11:48:14.048Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25,25,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25-ep-1,1,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,false,true,,false,6,6680,2026-06-30T11:48:14.148Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-12,12,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-12-ep-8,8,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,10,13146,2026-06-30T11:48:15.503Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-22,22,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-22-ep-9,9,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,6,7535,2026-06-30T11:48:15.912Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-11,11,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-11-ep-9,9,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,9,13104,2026-06-30T11:48:18.609Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-14,14,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-14-ep-1,1,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,8,10694,2026-06-30T11:48:21.268Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25,25,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25-ep-2,2,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,false,false,,,4,5223,2026-06-30T11:48:22.523Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23,23,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23-ep-5,5,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,4,5101,2026-06-30T11:48:23.190Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24,24,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24-ep-3,3,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,7,8416,2026-06-30T11:48:25.334Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-22,22,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-22-ep-10,10,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,5,6086,2026-06-30T11:48:25.675Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-13-ep-2,2,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,6,8691,2026-06-30T11:48:26.655Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-12,12,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-12-ep-9,9,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,8,10337,2026-06-30T11:48:29.583Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23,23,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23-ep-6,6,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,5,6146,2026-06-30T11:48:32.777Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24,24,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24-ep-4,4,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,C,5,0,5,DC,true,true,false,true,6,7271,2026-06-30T11:48:39.527Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25,25,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25-ep-3,3,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,false,true,,false,9,10760,2026-06-30T11:48:39.670Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26,26,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26-ep-1,1,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,9,10791,2026-06-30T11:48:39.806Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23,23,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23-ep-7,7,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,3,3936,2026-06-30T11:48:39.913Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-11,11,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-11-ep-10,10,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,12,18221,2026-06-30T11:48:41.709Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-13-ep-3,3,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,8,11246,2026-06-30T11:48:41.905Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-12,12,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-12-ep-10,10,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,C,5,0,5,DC,true,true,false,true,8,10785,2026-06-30T11:48:44.572Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-14,14,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-14-ep-2,2,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,10,15422,2026-06-30T11:48:47.315Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26,26,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26-ep-2,2,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,4,4885,2026-06-30T11:48:47.792Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23,23,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23-ep-8,8,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,4,5218,2026-06-30T11:48:48.016Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24,24,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24-ep-5,5,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,5,6131,2026-06-30T11:48:49.941Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25,25,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25-ep-4,4,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,8,8862,2026-06-30T11:48:52.976Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26,26,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26-ep-3,3,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,D,D,1,1,2,DD,true,true,false,false,4,4797,2026-06-30T11:48:55.450Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-13-ep-4,4,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,D,D,1,1,2,DD,false,true,,false,9,11294,2026-06-30T11:48:56.934Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24,24,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24-ep-6,6,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,D,1,1,2,DD,false,true,,false,4,5254,2026-06-30T11:48:59.684Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25,25,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25-ep-5,5,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,5,6032,2026-06-30T11:49:02.002Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26,26,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26-ep-4,4,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,false,false,,,4,5046,2026-06-30T11:49:04.278Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-16,16,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-16-ep-1,1,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,10,15767,2026-06-30T11:49:05.148Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-15,15,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-15-ep-1,1,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,false,false,,,11,15567,2026-06-30T11:49:05.946Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-14,14,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-14-ep-3,3,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,10,14336,2026-06-30T11:49:06.321Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24,24,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24-ep-7,7,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,4,4899,2026-06-30T11:49:07.101Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23,23,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23-ep-9,9,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,9,12003,2026-06-30T11:49:08.231Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25,25,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25-ep-6,6,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,4,4933,2026-06-30T11:49:09.728Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24,24,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24-ep-8,8,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,5,6060,2026-06-30T11:49:18.243Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23,23,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-23-ep-10,10,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,5,6308,2026-06-30T11:49:19.295Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26,26,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26-ep-5,5,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,6,7185,2026-06-30T11:49:20.259Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25,25,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25-ep-7,7,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,6,7688,2026-06-30T11:49:21.097Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-13-ep-5,5,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,12,16702,2026-06-30T11:49:23.970Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-27,27,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-27-ep-1,1,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,false,true,,false,4,5163,2026-06-30T11:49:27.788Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-15,15,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-15-ep-2,2,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,D,C,5,0,5,DC,true,true,false,true,9,12951,2026-06-30T11:49:27.822Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24,24,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-24-ep-9,9,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,false,false,,,4,4933,2026-06-30T11:49:28.269Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26,26,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26-ep-6,6,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,4,5366,2026-06-30T11:49:28.384Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-16,16,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-16-ep-2,2,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,12,17773,2026-06-30T11:49:28.747Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25,25,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25-ep-8,8,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,5,5962,2026-06-30T11:49:30.891Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-14,14,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-14-ep-4,4,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,true,true,true,false,12,18250,2026-06-30T11:49:34.610Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-27,27,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-27-ep-2,2,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,4,5008,2026-06-30T11:49:35.354Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26,26,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-26-ep-7,7,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,4,5304,2026-06-30T11:49:38.097Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-16,16,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-16-ep-3,3,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,4,5478,2026-06-30T11:49:39.243Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25,25,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-25-ep-9,9,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,4,5058,2026-06-30T11:49:40.328Z
